time,lane_id,density,entering_rate,exit_rate,vehicle_count,congested
146.0,-79_0,0.4317256691747873,9,3,7,1
147.0,-60_0,0.1488608294975332,12,11,2,1
147.0,-79_0,0.4934007647711854,10,3,8,1
148.0,-60_0,0.1850252867891945,13,11,3,1
149.0,-60_0,0.1850252867891945,13,11,3,1
150.0,-60_0,0.1233501911927963,13,12,2,1
151.0,-60_0,0.1850252867891945,14,12,3,1
152.0,-60_0,0.1233501911927963,14,13,2,1
152.0,-79_0,0.5294587986394378,10,4,8,1
153.0,-60_0,0.1233501911927963,14,13,2,1
153.0,-79_0,0.4934007647711854,10,4,8,1
154.0,-60_0,0.1233501911927963,14,12,2,1
154.0,-79_0,0.4934007647711854,10,4,8,1
155.0,-60_0,0.1243821654994055,15,12,3,1
155.0,-79_0,0.4462197096097322,10,5,7,1
156.0,-60_0,0.1727933740998967,15,13,2,1
156.0,-79_0,0.4317256691747873,9,5,7,1
157.0,-60_0,0.1688661477575127,14,13,2,1
157.0,-79_0,0.4317256691747873,9,5,7,1
158.0,-60_0,0.2303108372674135,15,13,3,1
158.0,-79_0,0.4317256691747873,9,5,7,1
159.0,-60_0,0.2302176241769773,15,13,3,1
159.0,-79_0,0.4317256691747873,9,5,7,1
160.0,-60_0,0.2301944084974834,14,13,3,1
160.0,-79_0,0.4317256691747873,8,5,7,1
161.0,-60_0,0.2301854105623971,14,13,3,1
161.0,-79_0,0.4934007647711854,9,5,8,1
162.0,-60_0,0.2301854105623971,14,13,3,1
162.0,-79_0,0.4934007647711854,9,5,8,1
163.0,-60_0,0.2918605061587953,15,12,4,1
163.0,-79_0,0.4934007647711854,9,5,8,1
163.0,79_0,0.0,0,2,0,1
164.0,-60_0,0.29185889298526,15,12,4,1
164.0,-79_0,0.4934007647711854,9,5,8,1
164.0,79_0,0.0,0,2,0,1
165.0,-60_0,0.29185889298526,15,12,4,1
165.0,-79_0,0.4934007647711854,9,5,8,1
165.0,79_0,0.0,0,2,0,1
166.0,-60_0,0.29185889298526,15,12,4,1
166.0,-79_0,0.4934007647711854,8,5,8,1
166.0,79_0,0.0,0,1,0,1
167.0,-60_0,0.29185889298526,15,11,4,1
167.0,-79_0,0.4934007647711854,8,5,8,1
167.0,79_0,0.0,0,1,0,1
168.0,-60_0,0.3535339885816582,16,11,5,1
168.0,-79_0,0.4934007647711854,8,5,8,1
168.0,79_0,0.0,0,0,0,1
169.0,-60_0,0.3535339885816582,16,11,5,1
169.0,-79_0,0.4934007647711854,8,5,8,1
169.0,79_0,0.0,0,0,0,1
170.0,-60_0,0.3535339885816582,16,11,5,1
170.0,-79_0,0.4934007647711854,8,5,8,1
170.0,79_0,0.0,0,0,0,1
171.0,-60_0,0.4152090841780564,17,11,6,1
171.0,-79_0,0.4934007647711854,8,5,8,1
171.0,79_0,0.0,0,0,0,1
172.0,-60_0,0.4152090841780564,17,11,6,1
172.0,-79_0,0.4673557455783629,8,6,7,1
172.0,79_0,0.0,0,0,0,1
173.0,-60_0,0.4152090841780564,16,11,6,1
173.0,-79_0,0.4317256691747873,8,6,7,1
173.0,79_0,0.0,0,0,0,1
174.0,-60_0,0.4152090841780564,16,11,6,1
174.0,-79_0,0.4317256691747873,8,6,7,1
174.0,79_0,0.0,0,0,0,1
175.0,-60_0,0.4545636743332452,17,11,7,1
175.0,-79_0,0.3802353593172448,8,7,6,1
175.0,79_0,0.0,0,0,0,1
176.0,-60_0,0.4768841797744546,17,11,7,1
176.0,-79_0,0.3758561815219336,9,7,7,1
176.0,79_0,0.0,0,0,0,1
177.0,-60_0,0.5182029837236911,17,11,8,1
177.0,-79_0,0.3969849501490226,8,8,6,1
177.0,79_0,0.0,0,0,0,1
178.0,-60_0,0.5385592753708528,17,11,8,1
178.0,-79_0,0.370050573578389,8,7,6,1
178.0,79_0,0.0,0,0,0,1
179.0,-79_0,0.370050573578389,8,7,6,1
179.0,79_0,0.0616750955963981,1,0,1,1
180.0,-79_0,0.3202604524065321,8,8,5,1
180.0,79_0,0.0616750955963981,1,0,1,1
181.0,-79_0,0.3083754779819909,8,7,5,1
181.0,79_0,0.0616750955963981,1,0,1,1
182.0,-79_0,0.3083754779819909,8,7,5,1
182.0,79_0,0.0616750955963981,1,0,1,1
183.0,-79_0,0.3083754779819909,8,7,5,1
183.0,79_0,0.1233501911927963,2,0,2,1
184.0,-79_0,0.3083754779819909,8,6,5,1
184.0,79_0,0.1233501911927963,2,0,2,1
185.0,-79_0,0.3543785465218264,9,6,6,1
185.0,79_0,0.1233501911927963,2,0,2,1
186.0,-79_0,0.370050573578389,9,6,6,1
186.0,79_0,0.1233501911927963,2,0,2,1
187.0,-79_0,0.4159193372952718,10,7,6,1
187.0,79_0,0.1233501911927963,2,0,2,1
188.0,-190_0,0.3502155172413793,13,3,13,1
188.0,-79_0,0.3747961410456948,10,7,6,1
188.0,79_0,0.1233501911927963,2,0,2,1
189.0,-190_0,0.3502155172413793,13,3,13,1
189.0,-79_0,0.370050573578389,10,7,6,1
189.0,79_0,0.1233501911927963,2,0,2,1
190.0,-190_0,0.3502155172413793,13,3,13,1
190.0,-79_0,0.3816908500772752,11,7,7,1
190.0,79_0,0.1154421758560802,2,1,1,1
191.0,-190_0,0.3502155172413793,13,3,13,1
191.0,-79_0,0.4317256691747873,11,7,7,1
191.0,79_0,0.1096633592878244,2,1,1,1
192.0,-79_0,0.4317256691747873,11,7,7,1
192.0,79_0,0.1076341095682691,2,1,1,1
193.0,-79_0,0.4317256691747873,11,7,7,1
193.0,79_0,0.1071285615916095,2,1,1,1
194.0,-184_0,0.0,2,3,0,1
194.0,-79_0,0.4317256691747873,10,7,7,1
194.0,79_0,0.1069001328378721,2,1,1,1
195.0,-184_0,0.0,2,3,0,1
195.0,-79_0,0.4934007647711854,11,7,8,1
195.0,184_0,0.2336448598130841,8,6,4,1
195.0,79_0,0.1068656219092688,2,1,1,1
196.0,-184_0,0.058411214953271,3,3,1,1
196.0,-79_0,0.4934007647711854,10,7,8,1
196.0,184_0,0.1752336448598131,8,7,3,1
196.0,79_0,0.1068452273956345,2,1,1,1
197.0,-184_0,0.058411214953271,3,3,1,1
197.0,-79_0,0.4934007647711854,10,7,8,1
197.0,184_0,0.1752336448598131,8,7,3,1
197.0,79_0,0.1068346816711269,2,1,1,1
198.0,-184_0,0.058411214953271,3,3,1,1
198.0,-79_0,0.4934007647711854,10,7,8,1
198.0,184_0,0.1752336448598131,9,8,3,1
198.0,79_0,0.1068346816711269,2,1,1,1
199.0,-184_0,0.058411214953271,3,3,1,1
199.0,-79_0,0.4934007647711854,10,7,8,1
199.0,184_0,0.1752336448598131,9,8,3,1
199.0,79_0,0.1068346816711269,2,1,1,1
200.0,-184_0,0.110652787375777,4,2,2,1
200.0,-190_0,0.3502155172413793,12,3,13,1
200.0,-79_0,0.4934007647711854,10,7,8,1
200.0,184_0,0.1716272358698723,9,8,2,1
200.0,79_0,0.1068346816711269,2,1,1,1
201.0,-184_0,0.116822429906542,4,2,2,1
201.0,-190_0,0.3502155172413793,12,3,13,1
201.0,-79_0,0.5302135336553426,11,7,9,1
201.0,184_0,0.116822429906542,9,8,2,1
201.0,79_0,0.1068346816711269,2,1,1,1
202.0,-184_0,0.116822429906542,4,2,2,1
202.0,-190_0,0.3502155172413793,12,3,13,1
202.0,184_0,0.116822429906542,9,7,2,1
202.0,79_0,0.1068346816711269,2,1,1,1
203.0,-184_0,0.116822429906542,4,2,2,1
203.0,-190_0,0.3502155172413793,11,3,13,1
203.0,184_0,0.116822429906542,9,7,2,1
203.0,79_0,0.1068346816711269,2,1,1,1
204.0,-184_0,0.116822429906542,4,2,2,1
204.0,-190_0,0.3502155172413793,11,3,13,1
204.0,184_0,0.1086042681257669,9,8,1,1
204.0,79_0,0.1068346816711269,2,1,1,1
205.0,-184_0,0.116822429906542,4,2,2,1
205.0,-190_0,0.3502155172413793,10,3,13,1
205.0,184_0,0.058411214953271,9,8,1,1
205.0,79_0,0.1068346816711269,2,1,1,1
206.0,-184_0,0.116822429906542,4,2,2,1
206.0,-190_0,0.3502155172413793,10,3,13,1
206.0,184_0,0.058411214953271,9,8,1,1
206.0,79_0,0.1685097772675251,3,1,2,1
207.0,-184_0,0.116822429906542,4,2,2,1
207.0,-190_0,0.3771551724137931,11,3,14,1
207.0,184_0,0.0,9,9,0,1
207.0,79_0,0.1685097772675251,3,1,2,1
208.0,-184_0,0.116822429906542,4,2,2,1
208.0,-190_0,0.3771551724137931,11,3,14,1
208.0,184_0,0.0419512357437683,10,9,1,1
208.0,79_0,0.2301848728639233,4,1,3,1
209.0,-184_0,0.116822429906542,4,2,2,1
209.0,-190_0,0.3771551724137931,11,2,14,1
209.0,184_0,0.058411214953271,10,9,1,1
209.0,79_0,0.2301848728639233,4,1,3,1
210.0,-184_0,0.116822429906542,4,2,2,1
210.0,-190_0,0.3771551724137931,11,2,14,1
210.0,184_0,0.058411214953271,10,9,1,1
210.0,79_0,0.2704987951448865,5,1,4,1
211.0,-184_0,0.116822429906542,4,2,2,1
211.0,-190_0,0.3771551724137931,11,2,14,1
211.0,184_0,0.058411214953271,10,9,1,1
211.0,60_0,0.370050573578389,12,9,6,1
211.0,79_0,0.2918599684603215,5,1,4,1
212.0,-184_0,0.116822429906542,4,2,2,1
212.0,-190_0,0.4037502046090251,12,2,15,1
212.0,184_0,0.058411214953271,10,9,1,1
212.0,60_0,0.370050573578389,12,9,6,1
212.0,79_0,0.3387610846702585,6,1,5,1
213.0,-184_0,0.116822429906542,4,2,2,1
213.0,-190_0,0.4040948275862069,12,2,15,1
213.0,184_0,0.058411214953271,10,9,1,1
213.0,60_0,0.323510261070026,12,10,5,1
213.0,79_0,0.3375533245595487,6,1,5,1
214.0,-184_0,0.116822429906542,4,2,2,1
214.0,-190_0,0.4040948275862069,12,2,15,1
214.0,184_0,0.058411214953271,10,9,1,1
214.0,60_0,0.3083754779819909,12,10,5,1
214.0,79_0,0.3328498406517171,6,1,5,1
215.0,-184_0,0.116822429906542,4,2,2,1
215.0,-190_0,0.4040948275862069,11,2,15,1
215.0,184_0,0.058411214953271,10,9,1,1
215.0,60_0,0.3591237052191325,13,10,6,1
215.0,79_0,0.344185927066271,7,1,6,1
216.0,-184_0,0.116822429906542,4,2,2,1
216.0,184_0,0.0,9,10,0,1
216.0,60_0,0.3177185810121096,13,11,5,1
216.0,79_0,0.3932808705105133,7,1,6,1
217.0,-184_0,0.116822429906542,4,2,2,1
217.0,184_0,0.0,9,10,0,1
217.0,60_0,0.3369500868952323,14,11,6,1
217.0,79_0,0.3931508426715029,7,1,6,1
218.0,-184_0,0.116822429906542,4,2,2,1
218.0,184_0,0.0,9,10,0,1
218.0,60_0,0.3083754779819909,14,12,5,1
218.0,79_0,0.4298309360716713,8,1,7,1
219.0,-184_0,0.116822429906542,4,2,2,1
219.0,184_0,0.0,9,10,0,1
219.0,60_0,0.3083754779819909,14,12,5,1
219.0,79_0,0.4548234280768045,8,1,7,1
220.0,-184_0,0.116822429906542,4,2,2,1
220.0,184_0,0.0,9,10,0,1
220.0,60_0,0.3250472511121025,15,12,6,1
220.0,79_0,0.4548218610781032,8,1,7,1
221.0,-184_0,0.116822429906542,3,2,2,1
221.0,184_0,0.0,9,10,0,1
221.0,60_0,0.315286173088072,14,13,5,1
221.0,79_0,0.4548218610781032,8,1,7,1
222.0,-184_0,0.116822429906542,3,2,2,1
222.0,184_0,0.0,9,10,0,1
222.0,60_0,0.3083754779819909,13,13,5,1
222.0,79_0,0.4548218610781032,8,1,7,1
223.0,-184_0,0.116822429906542,3,2,2,1
223.0,184_0,0.0,8,9,0,1
223.0,60_0,0.3631750405241541,14,13,6,1
223.0,79_0,0.5164969566745014,9,1,8,1
224.0,-184_0,0.116822429906542,3,2,2,1
224.0,184_0,0.0488307896333751,9,9,1,1
224.0,60_0,0.3091665598160165,13,14,5,1
224.0,79_0,0.5164969566745014,9,1,8,1
225.0,-184_0,0.116822429906542,2,2,2,1
225.0,184_0,0.058411214953271,9,9,1,1
225.0,60_0,0.3278539712241168,14,14,6,1
225.0,79_0,0.5164969566745014,9,1,8,1
226.0,-184_0,0.116822429906542,2,2,2,1
226.0,184_0,0.0664366777583754,10,9,2,1
226.0,60_0,0.3157862292907232,13,15,5,1
226.0,79_0,0.5164969566745014,9,1,8,1
227.0,-184_0,0.116822429906542,2,2,2,1
227.0,184_0,0.116822429906542,10,9,2,1
227.0,60_0,0.3399633767477411,14,15,6,1
227.0,79_0,0.5164969566745014,9,1,8,1
228.0,-184_0,0.116822429906542,2,2,2,1
228.0,184_0,0.116822429906542,10,9,2,1
228.0,60_0,0.370050573578389,14,15,6,1
229.0,-184_0,0.116822429906542,2,1,2,1
229.0,184_0,0.116822429906542,10,9,2,1
229.0,60_0,0.3083754779819909,14,16,5,1
230.0,-184_0,0.116822429906542,2,1,2,1
230.0,184_0,0.116822429906542,10,8,2,1
230.0,60_0,0.3083754779819909,14,16,5,1
231.0,-184_0,0.116822429906542,2,1,2,1
231.0,184_0,0.1694874936539869,11,8,3,1
231.0,60_0,0.2628649512028383,13,17,4,1
232.0,-184_0,0.116822429906542,2,1,2,1
232.0,184_0,0.116822429906542,11,9,2,1
232.0,60_0,0.2467003823855927,13,17,4,1
233.0,-184_0,0.116822429906542,2,0,2,1
233.0,184_0,0.116822429906542,11,9,2,1
233.0,60_0,0.2467003823855927,12,17,4,1
234.0,-184_0,0.116822429906542,2,0,2,1
234.0,184_0,0.1752336448598131,12,9,3,1
234.0,60_0,0.1850252867891945,12,18,3,1
235.0,-184_0,0.116822429906542,2,0,2,1
235.0,184_0,0.1630380138437062,12,10,2,1
235.0,60_0,0.1850252867891945,12,18,3,1
236.0,-184_0,0.116822429906542,2,0,2,1
236.0,184_0,0.1876440433729647,13,10,3,1
236.0,60_0,0.1289262434016124,12,19,2,1
237.0,-184_0,0.116822429906542,2,0,2,1
237.0,184_0,0.2180520289670158,13,10,3,1
237.0,60_0,0.1576956239625813,12,19,3,1
238.0,-184_0,0.1585371704134681,3,0,3,1
238.0,184_0,0.2410556412030512,14,10,4,1
238.0,60_0,0.1514028085225791,12,19,2,1
239.0,-184_0,0.1752336448598131,3,0,3,1
239.0,184_0,0.3348319169072091,15,10,5,1
239.0,60_0,0.1233501911927963,11,19,2,1
240.0,184_0,0.3348266890741413,15,10,5,1
240.0,60_0,0.1233501911927963,11,19,2,1
241.0,184_0,0.3348251753802424,14,10,5,1
241.0,60_0,0.1265043409441855,12,19,3,1
242.0,184_0,0.3932363903335135,15,10,6,1
242.0,60_0,0.1850252867891945,12,19,3,1
243.0,184_0,0.3932363903335135,15,10,6,1
243.0,60_0,0.1850252867891945,12,19,3,1
244.0,184_0,0.3932363903335135,14,10,6,1
244.0,60_0,0.1850252867891945,12,19,3,1
245.0,184_0,0.3932363903335135,14,10,6,1
245.0,60_0,0.2467003823855927,13,19,4,1
246.0,184_0,0.3932363903335135,14,10,6,1
246.0,60_0,0.2467003823855927,13,19,4,1
247.0,184_0,0.4516476052867845,14,10,7,1
247.0,60_0,0.2467003823855927,13,19,4,1
248.0,184_0,0.4516476052867845,14,10,7,1
248.0,60_0,0.2467003823855927,13,19,4,1
249.0,-190_0,0.5118534482758621,6,0,19,1
249.0,184_0,0.4516476052867845,14,9,7,1
249.0,60_0,0.2467003823855927,13,18,4,1
250.0,-190_0,0.5101133207454684,6,1,18,1
250.0,184_0,0.4516476052867845,13,9,7,1
250.0,60_0,0.3083754779819909,14,18,5,1
251.0,-190_0,0.5053900770893046,6,1,18,1
251.0,184_0,0.4516476052867845,13,8,7,1
251.0,60_0,0.3083754779819909,14,18,5,1
252.0,-190_0,0.4914806822321479,6,1,18,1
252.0,184_0,0.4516476052867845,13,8,7,1
252.0,60_0,0.3376452964573048,14,17,6,1
253.0,-190_0,0.4849137931034483,6,1,18,1
253.0,184_0,0.4516476052867845,12,8,7,1
253.0,60_0,0.370050573578389,14,17,6,1
254.0,-190_0,0.4849137931034483,6,1,18,1
254.0,184_0,0.463595995041168,13,8,8,1
254.0,60_0,0.370050573578389,14,17,6,1
255.0,-190_0,0.4849137931034483,6,1,18,1
255.0,184_0,0.5100588202400556,12,8,8,1
255.0,60_0,0.370050573578389,14,16,6,1
256.0,-190_0,0.4849137931034483,6,1,18,1
256.0,184_0,0.5100588202400556,12,7,8,1
256.0,60_0,0.370050573578389,14,16,6,1
257.0,-190_0,0.4849137931034483,6,1,18,1
257.0,184_0,0.5100588202400556,12,7,8,1
257.0,60_0,0.370050573578389,14,15,6,1
258.0,-190_0,0.4849137931034483,6,1,18,1
258.0,184_0,0.5100588202400556,11,6,8,1
258.0,60_0,0.370050573578389,14,15,6,1
259.0,-190_0,0.4849137931034483,6,1,18,1
259.0,184_0,0.5374972896510475,12,6,9,1
259.0,60_0,0.4317256691747873,15,15,7,1
260.0,-190_0,0.5118534482758621,7,1,19,1
260.0,60_0,0.4317256691747873,15,14,7,1
261.0,-190_0,0.5118534482758621,7,1,19,1
261.0,60_0,0.4317256691747873,15,14,7,1
262.0,-190_0,0.5118534482758621,7,1,19,1
262.0,184_0,0.5468372362810204,12,5,9,1
262.0,60_0,0.4317256691747873,14,14,7,1
263.0,-190_0,0.5118534482758621,7,1,19,1
263.0,184_0,0.5257009345794393,12,5,9,1
263.0,60_0,0.4317256691747873,14,14,7,1
264.0,-190_0,0.5118534482758621,7,1,19,1
264.0,184_0,0.5257009345794393,12,4,9,1
264.0,60_0,0.4317256691747873,14,14,7,1
265.0,-190_0,0.5118534482758621,7,1,19,1
265.0,184_0,0.5257009345794393,12,4,9,1
265.0,60_0,0.4317256691747873,14,13,7,1
266.0,-190_0,0.5118534482758621,7,1,19,1
266.0,184_0,0.5257009345794393,12,4,9,1
266.0,60_0,0.4317256691747873,13,13,7,1
267.0,-190_0,0.5118534482758621,6,1,19,1
267.0,184_0,0.5257009345794393,12,3,9,1
267.0,60_0,0.4317256691747873,13,13,7,1
268.0,-190_0,0.5118534482758621,6,1,19,1
268.0,184_0,0.5257009345794393,11,3,9,1
268.0,60_0,0.438471873471972,14,12,8,1
269.0,-190_0,0.5118534482758621,6,1,19,1
269.0,184_0,0.5257009345794393,11,3,9,1
269.0,60_0,0.4934007647711854,13,12,8,1
270.0,-190_0,0.5118534482758621,6,1,19,1
270.0,60_0,0.4934007647711854,13,11,8,1
271.0,-190_0,0.5118534482758621,6,1,19,1
272.0,-190_0,0.5118534482758621,5,1,19,1
273.0,-190_0,0.5118534482758621,5,1,19,1
273.0,31_0,0.0472160859351214,1,1,1,1
274.0,-190_0,0.5118534482758621,5,1,19,1
274.0,31_0,0.0616750955963981,1,1,1,1
275.0,-190_0,0.5029673312560572,5,2,18,1
275.0,31_0,0.0616750955963981,1,0,1,1
276.0,-190_0,0.4849137931034483,5,2,18,1
276.0,31_0,0.0616750955963981,1,0,1,1
277.0,-190_0,0.4849137931034483,5,2,18,1
277.0,31_0,0.0616750955963981,1,0,1,1
278.0,-190_0,0.4849137931034483,5,2,18,1
278.0,31_0,0.0616750955963981,1,0,1,1
279.0,-190_0,0.4849137931034483,5,2,18,1
279.0,31_0,0.0616750955963981,1,0,1,1
280.0,-190_0,0.4849137931034483,5,2,18,1
280.0,31_0,0.0616750955963981,1,0,1,1
281.0,-190_0,0.4849137931034483,5,2,18,1
281.0,31_0,0.0616750955963981,1,0,1,1
282.0,-190_0,0.4849137931034483,5,2,18,1
282.0,31_0,0.0616750955963981,1,0,1,1
283.0,-190_0,0.4849137931034483,5,2,18,1
283.0,31_0,0.0878729364400994,2,0,2,1
284.0,-190_0,0.4849137931034483,5,2,18,1
284.0,31_0,0.1233501911927963,2,0,2,1
285.0,-190_0,0.4849137931034483,5,2,18,1
285.0,31_0,0.1657424263430995,3,0,3,1
286.0,-190_0,0.4849137931034483,5,2,18,1
286.0,31_0,0.1850252867891945,3,0,3,1
287.0,-190_0,0.4849137931034483,5,2,18,1
287.0,31_0,0.1850252867891945,3,0,3,1
288.0,-190_0,0.4849137931034483,5,2,18,1
288.0,31_0,0.1850252867891945,3,0,3,1
289.0,-190_0,0.4849137931034483,5,2,18,1
289.0,31_0,0.1850252867891945,3,0,3,1
290.0,-190_0,0.4849137931034483,5,2,18,1
290.0,31_0,0.1850252867891945,3,0,3,1
291.0,-190_0,0.4849137931034483,5,2,18,1
291.0,31_0,0.1850252867891945,3,0,3,1
292.0,-190_0,0.4849137931034483,4,2,18,1
292.0,31_0,0.2467003823855927,4,0,4,1
293.0,-190_0,0.4849137931034483,4,2,18,1
293.0,31_0,0.2467003823855927,4,0,4,1
294.0,-190_0,0.4849137931034483,4,2,18,1
294.0,31_0,0.2467003823855927,4,0,4,1
295.0,-190_0,0.4849137931034483,4,2,18,1
295.0,31_0,0.2467003823855927,4,0,4,1
296.0,-190_0,0.4849137931034483,4,2,18,1
296.0,31_0,0.2467003823855927,4,0,4,1
297.0,-190_0,0.4849137931034483,4,2,18,1
297.0,31_0,0.2467003823855927,4,0,4,1
298.0,-190_0,0.4849137931034483,4,2,18,1
298.0,31_0,0.2467003823855927,4,0,4,1
299.0,-190_0,0.4849137931034483,4,2,18,1
299.0,31_0,0.2467003823855927,4,0,4,1
300.0,-190_0,0.4849137931034483,3,2,18,1
300.0,31_0,0.2467003823855927,4,0,4,1
301.0,-190_0,0.4849137931034483,3,2,18,1
301.0,31_0,0.2467003823855927,4,0,4,1
302.0,-190_0,0.4849137931034483,2,2,18,1
302.0,31_0,0.2467003823855927,4,0,4,1
303.0,-190_0,0.4849137931034483,2,2,18,1
303.0,31_0,0.2467003823855927,4,0,4,1
304.0,-190_0,0.4849137931034483,2,2,18,1
304.0,31_0,0.2596885993347791,5,0,5,1
305.0,-190_0,0.4849137931034483,2,2,18,1
305.0,31_0,0.3083754779819909,5,0,5,1
306.0,-190_0,0.4849137931034483,2,2,18,1
306.0,31_0,0.3083754779819909,5,0,5,1
307.0,-190_0,0.4849137931034483,2,2,18,1
307.0,31_0,0.3083754779819909,5,0,5,1
308.0,-190_0,0.4849137931034483,1,2,18,1
308.0,31_0,0.3083754779819909,5,0,5,1
309.0,-190_0,0.5061346973042748,2,2,19,1
309.0,31_0,0.3681973209533146,6,0,6,1
310.0,-190_0,0.5118534482758621,2,1,19,1
310.0,31_0,0.370050573578389,6,0,6,1
311.0,-190_0,0.5118534482758621,2,1,19,1
311.0,31_0,0.370050573578389,6,0,6,1
312.0,-190_0,0.5387931034482759,3,1,20,1
312.0,31_0,0.370050573578389,6,0,6,1
313.0,-190_0,0.5387931034482759,3,1,20,1
313.0,31_0,0.370050573578389,6,0,6,1
314.0,-190_0,0.5387931034482759,3,1,20,1
314.0,31_0,0.4317256691747873,7,0,7,1
315.0,-190_0,0.5387931034482759,3,1,20,1
315.0,31_0,0.4317256691747873,7,0,7,1
316.0,-190_0,0.5387931034482759,3,1,20,1
316.0,-196_0,0.1906110445485241,9,6,7,1
316.0,31_0,0.4317256691747873,7,0,7,1
317.0,-190_0,0.5387931034482759,3,1,20,1
317.0,-196_0,0.1906110445485241,9,5,7,1
317.0,31_0,0.4317256691747873,7,0,7,1
318.0,-190_0,0.5387931034482759,3,1,20,1
318.0,-196_0,0.2178411937697418,10,5,8,1
318.0,31_0,0.4657345019888964,8,0,8,1
319.0,-190_0,0.5387931034482759,3,1,20,1
319.0,-196_0,0.2178411937697418,10,5,8,1
319.0,31_0,0.4934007647711854,8,0,8,1
320.0,-190_0,0.5387931034482759,2,1,20,1
320.0,-196_0,0.2258704782532689,11,4,9,1
320.0,31_0,0.4934007647711854,8,0,8,1
321.0,-190_0,0.5387931034482759,2,1,20,1
321.0,31_0,0.4934007647711854,8,0,8,1
322.0,-190_0,0.5387931034482759,2,1,20,1
322.0,31_0,0.4934007647711854,8,0,8,1
323.0,-190_0,0.5387931034482759,2,1,20,1
323.0,31_0,0.4934007647711854,8,0,8,1
324.0,-190_0,0.5387931034482759,2,1,20,1
324.0,31_0,0.4934007647711854,8,0,8,1
325.0,-190_0,0.5387931034482759,2,1,20,1
325.0,31_0,0.4934007647711854,8,0,8,1
326.0,-190_0,0.5387931034482759,2,1,20,1
326.0,31_0,0.4934007647711854,8,0,8,1
327.0,-190_0,0.5387931034482759,2,1,20,1
327.0,31_0,0.4934007647711854,8,0,8,1
328.0,-190_0,0.5387931034482759,2,1,20,1
328.0,31_0,0.4934007647711854,8,0,8,1
329.0,-190_0,0.5387931034482759,2,1,20,1
329.0,31_0,0.4934007647711854,8,0,8,1
330.0,-190_0,0.5387931034482759,2,1,20,1
330.0,31_0,0.4934007647711854,8,0,8,1
331.0,-190_0,0.5387931034482759,2,1,20,1
